Series,Domain,Culture,Experiment,Age,Run,Alpha 1,Metric 1,Alpha 2,Metric 2
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,1,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,2,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,3,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,4,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,5,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,6,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,7,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,8,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,9,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,10,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,11,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,12,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,13,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,03,14,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,0,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,1,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,2,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,3,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,4,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,5,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,6,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,7,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,8,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,9,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,10,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,11,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,12,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,13,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,04,14,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,0,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,1,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,2,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,3,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,4,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,5,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,6,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,7,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,8,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,9,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,10,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,11,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,12,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,13,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,05,14,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,0,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,1,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,2,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,3,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,4,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,5,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,6,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,7,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,8,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,9,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,10,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,11,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,12,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,13,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,06,14,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,0,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,1,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,2,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,3,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,4,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,5,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,6,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,7,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,8,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,9,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,10,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,11,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,12,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,13,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,PerceptualDecisionMaking,08,14,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,GoNogo,01,0,0.98,0.0004558664311355,0.98,0.0012422360248447
exp_series_1_celegans_phys_contact,celegans,phys_contact,GoNogo,01,1,1.02,0.0096643683400763,1.02,0.0149068322981366
exp_series_1_celegans_phys_contact,celegans,phys_contact,GoNogo,01,2,0.8,0.0,0.8,0.0
exp_series_1_celegans_phys_contact,celegans,phys_contact,GoNogo,01,3,1.02,0.0101202347712121,1.02,0.0161490683229813
exp_series_1_celegans_phys_contact,celegans,phys_contact,GoNogo,01,4,0.8,0.0,1.0,0.0012422360248447
exp_series_1_celegans_phys_contact,celegans,phys_contact,GoNogo,01,5,1.02,0.1437688757194142,1.02,0.1453416149068323
exp_series_1_celegans_phys_contact,celegans,phys_contact,GoNogo,01,6,1.15,0.001105476095504,1.15,0.0037267080745341
